Ham/Spam,Text,target,words,message
ham,I re-met alex nichols from middle school and it turns out he's dealing!,0,"['I', 'met', 'alex', 'nichols', 'middle', 'school', 'turns', 'dealing']",meet alex nichol middle school turn deal
spam,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,1,"['PRIVATE', 'Your', '2003', 'Account', 'Statement', 'fone', 'shows', '800', 'un', 'redeemed', 'S', 'I', 'M', 'points', 'Call', '08715203656', 'Identifier', 'Code', '42049', 'Expires', '26', '10', '04']",private 2003 account statement fone show 800 un redeem point call 08715203656 identifi code 42049 expire 26 10 04
ham,It means u could not keep ur words.,0,"['It', 'means', 'u', 'could', 'keep', 'ur', 'words']",mean u could keep ur word
ham,"Nope, I'm still in the market",0,"['Nope', 'I', 'still', 'market']",nope still market
ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,0,"['I', 'realise', 'busy', 'guy', 'trying', 'bother', 'I', 'get', 'exams', 'outta', 'way', 'try', 'cars', 'Do', 'gr8', 'day']",realise busy guy try bother get exam outta way try car gr8 day
spam,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,1,"['YOU', 'ARE', 'CHOSEN', 'TO', 'RECEIVE', 'A', '350', 'AWARD', 'Pls', 'call', 'claim', 'number', '09066364311', 'collect', 'award', 'selected', 'receive', 'valued', 'mobile', 'customer']",chosen receive 350 AWARD pls call claim number 09066364311 collect award select receive value mobile customer
ham,Hey what how about your project. Started aha da.,0,"['Hey', 'project', 'Started', 'aha', 'da']",hey project start aha da
ham,Ok cool. See ya then.,0,"['Ok', 'cool', 'See', 'ya']",ok cool see ya
ham,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,0,"['Am', 'uworld', 'site', 'Am', 'buying', 'qbank', 'buying', 'self', 'assessment', 'also']",uworld site buy qbank buy self assessment also
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,0,"['Your', 'opinion', '1', 'Over', '2', 'Jada', '3', 'Kusruthi', '4', 'Lovable', '5', 'Silent', '6', 'Spl', 'character', '7', 'Not', 'matured', '8', 'Stylish', '9', 'Simple', 'Pls', 'reply']",opinion 1 2 jada 3 Kusruthi 4 lovable 5 silent 6 Spl character 7 mature 8 stylish 9 simple pls reply
spam,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,1,"['Someonone', 'know', 'trying', 'contact', 'via', 'dating', 'service', 'To', 'find', 'could', 'call', 'mobile', 'landline', '09064015307', 'BOX334SK38ch']",someonone know try contact via date service find could call mobile landline 09064015307 box334sk38ch
ham,Yeah I can still give you a ride,0,"['Yeah', 'I', 'still', 'give', 'ride']",yeah still give ride
ham,"Jay wants to work out first, how's 4 sound?",0,"['Jay', 'wants', 'work', 'first', '4', 'sound']",Jay want work first 4 sound
ham,"Gud gud..k, chikku tke care.. sleep well gud nyt",0,"['Gud', 'gud', 'k', 'chikku', 'tke', 'care', 'sleep', 'well', 'gud', 'nyt']",gud gud k chikku tke care sleep well gud nyt
ham,Its a part of checking IQ,0,"['Its', 'part', 'checking', 'IQ']",part check iq
ham,Hmm thinking lor...,0,"['Hmm', 'thinking', 'lor']",hmm think lor
ham,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,0,"['Of', 'course', 'Don', 'tease', 'You', 'know', 'I', 'simply', 'must', 'see', 'grins', 'Do', 'keep', 'posted', 'prey', 'loving', 'smile', 'devouring', 'kiss']",course tease know simply must see grin keep post prey love smile devouring kiss
ham,thanks for the temales it was wonderful. Thank. Have a great week.,0,"['thanks', 'temales', 'wonderful', 'Thank', 'Have', 'great', 'week']",thank temale wonderful thank great week
ham,Thank you princess! I want to see your nice juicy booty...,0,"['Thank', 'princess', 'I', 'want', 'see', 'nice', 'juicy', 'booty']",thank princess want see nice juicy booty
ham,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,0,"['Haven', 'eaten', 'day', 'I', 'sitting', 'staring', 'juicy', 'pizza', 'I', 'eat', 'These', 'meds', 'ruining', 'life']",eat day sit stare juicy pizza eat med ruin life
ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,0,"['Gud', 'ni8', 'dear', 'slp', 'well', 'take', 'care', 'swt', 'dreams', 'Muah']",gud ni8 dear slp well take care swt dream muah
ham,U come n search tat vid..not finishd..,0,"['U', 'come', 'n', 'search', 'tat', 'vid', 'finishd']",u come n search tat vid finishd
ham,"K I'm leaving soon, be there a little after 9",0,"['K', 'I', 'leaving', 'soon', 'little', '9']",k leave soon little 9
spam,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,1,"['Urgent', 'Please', 'call', '09061213237', 'landline', '5000', 'cash', '4', 'holiday', 'await', 'collection', 'T', 'Cs', 'SAE', 'PO', 'Box', '177', 'M227XY', '16']",urgent please call 09061213237 landline 5000 cash 4 holiday await collection cs SAE po Box 177 M227XY 16
ham,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",0,"['Yeah', 'work', 'fine', 'started', 'last', 'week', 'stuff', 'dull', 'easy', 'guys', 'fun']",yeah work fine start last week stuff dull easy guy fun
ham,You do your studies alone without anyones help. If you cant no need to study.,0,"['You', 'studies', 'alone', 'without', 'anyones', 'help', 'If', 'cant', 'need', 'study']",study alone without anyone help can not need study
ham,Please tell me not all of my car keys are in your purse,0,"['Please', 'tell', 'car', 'keys', 'purse']",please tell car key purse
ham,I didnt get anything da,0,"['I', 'didnt', 'get', 'anything', 'da']",do not get anything da
ham,Ok... Sweet dreams...,0,"['Ok', 'Sweet', 'dreams']",ok sweet dream
ham,Well she's in for a big surprise!,0,"['Well', 'big', 'surprise']",well big surprise
ham,"As usual..iam fine, happy &amp; doing well..:)",0,"['As', 'usual', 'iam', 'fine', 'happy', 'amp', 'well']",usual iam fine happy amp well
ham,1 in cbe. 2 in chennai.,0,"['1', 'cbe', '2', 'chennai']",1 cbe 2 chennai
ham,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,0,"['Can', 'help', 'u', 'swoop', 'picking', 'u', 'wherever', 'ur', 'birds', 'r', 'meeting', 'u', 'want']",help u swoop pick u wherever ur bird r meeting u want
ham,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,0,"['If', 'anyone', 'calls', 'treadmill', 'say', 'buy', 'Make', 'sure', 'working', 'I', 'found', 'ad', 'Craigslist', 'selling', 'lt', 'gt']",anyone call treadmill say buy make sure work find ad craigslist sell lt gt
ham,I absolutely LOVE South Park! I only recently started watching the office.,0,"['I', 'absolutely', 'LOVE', 'South', 'Park', 'I', 'recently', 'started', 'watching', 'office']",absolutely love south park recently start watch office
ham,Did you see that film:),0,"['Did', 'see', 'film']",see film
ham,Pls speak with me. I wont ask anything other then you friendship.,0,"['Pls', 'speak', 'I', 'wont', 'ask', 'anything', 'friendship']",pls speak will not ask anything friendship
ham,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",0,"['Storming', 'msg', 'Wen', 'u', 'lift', 'phne', 'u', 'say', 'HELLO', 'Do', 'u', 'knw', 'wt', 'real', 'meaning', 'HELLO', 'It', 'name', 'girl', 'Yes', 'And', 'u', 'knw', 'dat', 'girl', 'Margaret', 'Hello', 'She', 'girlfrnd', 'f', 'Grahmbell', 'invnted', 'telphone', 'Moral', 'One', '4get', 'name', 'person', 'bt', 'girlfrnd', 'G', 'n', 'g', 'h']",storm msg Wen u lift phne u say hello u knw wt real mean hello name girl yes u knw dat girl Margaret hello girlfrnd f Grahmbell invnte telphone moral one 4get name person bt girlfrnd g n g h
ham,Gud ni8.swt drms.take care,0,"['Gud', 'ni8', 'swt', 'drms', 'take', 'care']",gud ni8 swt drm take care
ham,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,0,"['HI', 'DARLIN', 'ITS', 'KATE', 'ARE', 'U', 'UP', 'FOR', 'DOIN', 'SOMETHIN', 'TONIGHT', 'IM', 'GOING', 'TO', 'A', 'PUB', 'CALLED', 'THE', 'SWAN', 'OR', 'SOMETHING', 'WITH', 'MY', 'PARENTS', 'FOR', 'ONE', 'DRINK', 'SO', 'PHONE', 'ME', 'IF', 'U', 'CAN']",HI DARLIN KATE u DOIN SOMETHIN tonight IM go PUB call SWAN something parent one DRINK phone u
ham,Anything lar then ü not going home 4 dinner?,0,"['Anything', 'lar', 'ü', 'going', 'home', '4', 'dinner']",anything lar ü go home 4 dinner
ham,"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx",0,"['ER', 'ENJOYIN', 'INDIANS', 'AT', 'THE', 'MO', 'yeP', 'SaLL', 'gOoD', 'HehE', 'hows', 'bout', 'u', 'shexy', 'Pete', 'Xx']",ER ENJOYIN INDIANS MO yep sall gOoD hehe how s bout u shexy pete Xx
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",1,"['If', 'prize', 'go', 'another', 'customer', 'T', 'C', 'www', 'c', 'biz', '18', '150p', 'min', 'Polo', 'Ltd', 'Suite', '373', 'London', 'W1J', '6HL', 'Please', 'call', 'back', 'busy']",prize go another customer c www c biz 18 150p min Polo ltd Suite 373 London w1j 6hl please call back busy
ham,Did u fix the teeth?if not do it asap.ok take care.,0,"['Did', 'u', 'fix', 'teeth', 'asap', 'ok', 'take', 'care']",u fix tooth asap ok take care
ham,So u wan 2 come for our dinner tonight a not?,0,"['So', 'u', 'wan', '2', 'come', 'dinner', 'tonight']",u wan 2 come dinner tonight
ham,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",0,"['Hello', 'How', 'u', 'What', 'u', '2', 'When', 'u', 'b', 'moving', 'flat', 'cos', 'I', 'need', 'arrange', 'pick', 'lamp', 'etc', 'Take', 'care', 'Hello', 'caroline']",hello u u 2 u b move flat cos need arrange pick lamp etc take care hello caroline
ham,Its too late:)but its k.wish you the same.,0,"['Its', 'late', 'k', 'wish']",late k wish
ham,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",0,"['Hi', 'Hope', 'ur', 'day', 'good', 'Back', 'walk', 'table', 'booked', 'half', 'eight', 'Let', 'know', 'ur', 'coming']",hi hope ur day good back walk table book half eight let know ur come
ham,Oh yeah clearly it's my fault,0,"['Oh', 'yeah', 'clearly', 'fault']",oh yeah clearly fault
ham,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,0,"['Dunno', 'leh', 'cant', 'remember', 'mayb', 'lor', 'So', 'wat', 'time', 'r', 'meeting', 'tmr']",dunno leh can not remember mayb lor wat time r meeting tmr
ham,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",0,"['Best', 'msg', 'It', 'hard', 'person', 'u', 'know', 'one', 'step', 'foward', 'make', 'u', 'fall', 'love', 'amp', 'One', 'step', 'back', 'ruin', 'ur', 'friendship', 'good', 'night']",good msg hard person u know one step foward make u fall love amp one step back ruin ur friendship good night
spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,1,"['URGENT', 'Your', 'Mobile', 'number', 'awarded', '2000', 'prize', 'GUARANTEED', 'Call', '09061790126', 'land', 'line', 'Claim', '3030', 'Valid', '12hrs', '150ppm']",URGENT mobile number award 2000 prize guaranteed call 09061790126 land line claim 3030 valid 12hrs 150ppm
ham,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",0,"['Helloooo', 'Wake', 'Sweet', 'morning', 'welcomes', 'You', 'Enjoy', 'This', 'Day', 'full', 'joy', 'GUD', 'MRNG']",Helloooo wake sweet morning welcome enjoy day full joy GUD MRNG
ham,"Vikky, come around  &lt;TIME&gt; ..",0,"['Vikky', 'come', 'around', 'lt', 'TIME', 'gt']",Vikky come around lt TIME gt
ham,"And how you will do that, princess? :)",0,"['And', 'princess']",princess
ham,I have gone into get info bt dont know what to do,0,"['I', 'gone', 'get', 'info', 'bt', 'dont', 'know']",go get info bt do not know
ham,"Yeah, probably here for a while",0,"['Yeah', 'probably']",yeah probably
ham,Sent me ur email id soon,0,"['Sent', 'ur', 'email', 'id', 'soon']",send ur email I d soon
spam,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",1,"['URGENT', 'You', '1', 'week', 'FREE', 'membership', '100', '000', 'Prize', 'Jackpot', 'Txt', 'word', 'CLAIM', 'No', '81010', 'T', 'C', 'www', 'dbuk', 'net', 'LCCLTD', 'POBOX', '4403LDNW1A7RW18']",URGENT 1 week free membership 100 000 prize Jackpot Txt word CLAIM 81010 c www dbuk net LCCLTD POBOX 4403ldnw1a7rw18
ham,I'm still pretty weak today .. Bad day ?,0,"['I', 'still', 'pretty', 'weak', 'today', 'Bad', 'day']",still pretty weak today bad day
ham,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,0,"['Hey', 'Don', 'forget', 'You', 'MINE', 'For', 'ME', 'My', 'possession', 'MY', 'property', 'MMM', 'childish', 'smile']",hey forget MINE possession property MMM childish smile
ham,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),0,"['An', 'excellent', 'thought', 'misundrstud', 'frnd', 'I', 'knw', 'u', 'hate', 'bt', 'day', 'wen', 'u', 'knw', 'truth', 'u', 'hate', 'urself', 'Gn']",excellent think misundrstud frnd knw u hate bt day wen u knw truth u hate urself Gn
ham,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,0,"['Hey', 'Congrats', '2u2', 'id', 'luv', '2', 'ive', '2', 'go', 'home']",hey congrat 2u2 I d luv 2 I ve 2 go home
ham,Dear where you. Call me,0,"['Dear', 'Call']",dear call
ham,Xy trying smth now. U eat already? We havent...,0,"['Xy', 'trying', 'smth', 'U', 'eat', 'already', 'We', 'havent']",xy try smth u eat already have not
spam,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,1,"['Urgent', 'Please', 'call', '09061213237', 'landline', '5000', 'cash', 'luxury', '4', 'Canary', 'Islands', 'Holiday', 'await', 'collection', 'T', 'Cs', 'SAE', 'PO', 'Box', '177', 'M227XY', '150ppm', '16']",urgent please call 09061213237 landline 5000 cash luxury 4 canary island holiday await collection cs SAE po Box 177 M227XY 150ppm 16
ham,I donno its in your genes or something,0,"['I', 'donno', 'genes', 'something']",donno gene something
spam,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,1,"['XMAS', 'iscoming', 'ur', 'awarded', 'either', '500', 'CD', 'gift', 'vouchers', 'free', 'entry', '2', 'r', '100', 'weekly', 'draw', 'txt', 'MUSIC', '87066', 'TnC', 'www', 'Ldew', 'com1win150ppmx3age16subscription']",xmas iscome ur award either 500 cd gift voucher free entry 2 r 100 weekly draw txt MUSIC 87066 tnc www ldew com1win150ppmx3age16subscription
ham,Alex says he's not ok with you not being ok with it,0,"['Alex', 'says', 'ok', 'ok']",Alex say ok ok
ham,Are u coming to the funeral home,0,"['Are', 'u', 'coming', 'funeral', 'home']",u come funeral home
ham,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,0,"['My', 'darling', 'sister', 'How', 'When', 'school', 'resuming', 'Is', 'minimum', 'wait', 'period', 'reapply', 'Do', 'take', 'care']",darle sister school resume minimum wait period reapply take care
ham,I.ll hand her my phone to chat wit u,0,"['I', 'hand', 'phone', 'chat', 'wit', 'u']",hand phone chat wit u
ham,Well good morning mr . Hows london treatin' ya treacle?,0,"['Well', 'good', 'morning', 'mr', 'Hows', 'london', 'treatin', 'ya', 'treacle']",well good morning mr how s london treatin ya treacle
ham,I can't make it tonight,0,"['I', 'make', 'tonight']",make tonight
ham,At WHAT TIME should i come tomorrow,0,"['At', 'WHAT', 'TIME', 'come', 'tomorrow']",TIME come tomorrow
ham,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,0,"['About', 'lt', 'gt', 'bucks', 'The', 'banks', 'fees', 'fixed', 'Better', 'call', 'bank', 'find']",lt gt buck bank fee fix well call bank find
ham,"I can. But it will tell quite long, cos i haven't finish my film yet...",0,"['I', 'But', 'tell', 'quite', 'long', 'cos', 'finish', 'film', 'yet']",tell quite long cos finish film yet
